speaker,title,content,sentiment,symbol,quarter
Gunnar Wiedenfels,Chief Financial Officer,"Yes. I want to emphasize that replacing linear ad sales is more complex than simply noting that as we transition viewership, the $7 billion in linear advertising will move elsewhere. I believe we are entering a lengthy period where both linear and digital advertising will exist side by side. The positive feedback we're receiving from the market and our success in ad sales supports this coexistence. While we are experiencing strong growth in streaming, enhanced by targeted advertising, there is also significant potential for inventory expansion in streaming. Contrary to the belief two years ago that the streaming environment would be ad-free, it's clear that this is not the case, and we are still in the early stages. The number of ad-light subscribers is increasing, but it is starting from a lower base. For example, HBO, which previously had no advertising, is cautiously increasing its ad load and is already seeing substantial results.",0.6,WBD,2024Q1
David Zaslav,President and Chief Executive Officer,"We are currently only using a 30-second or 60-second advertising spot. For those who are buying ad-lite, there's likely an expectation for more advertising than that. While it won't reach a significant level, it is possible to extend the duration to 2 or 3 minutes, which would be double or triple our current usage.",0.5,WBD,2024Q1
Gunnar Wiedenfels,Chief Financial Officer,"And if you look at the combined company, as we said in our prepared remarks, I mean, the combined company advertising trend is still down, obviously, with what we're seeing in linear. But it's gone from down 10% to down 7%, and that's really driven by some of that support we're seeing in the streaming world.",0.4,WBD,2024Q1
Operator,Operator,And we will take our final question from Rich Greenfield with LightShed Partners.,0.0,WBD,2024Q1
Richard Greenfield,Analyst,"I wanted to follow up on the joint venture. You mentioned the buy flows and how this will work with both of you integrating it into those buy flows. What about the marketing? When you walk through JFK, you've likely noticed the extensive Disney-Hulu advertising. Will they be marketing House of the Dragon this summer when it launches? Additionally, when Moana 2 becomes available on Disney+, will Max be promoting the overall content offering, not just your services but also theirs? I'm trying to understand how this will function in practice. Also, it seems that Paramount+ might not be around much longer, and many people are starting to realize this. If that content becomes available, how interested are you in licensing a range of Paramount's sports and entertainment content? Any insights you can share would be appreciated.",0.3,WBD,2024Q1
Jean-Briac Perrette,"CEO and President, Global Streaming and Games","Thanks, Rich. Regarding the marketing for the bundle, both parties will continue to clearly promote their offerings. Most of the market spending is focused on content marketing, so each of us will be responsible for marketing our content from our individual companies. These will be linked to the Max service, Disney+ service, or Hulu service. On the performance side, we plan to focus heavily on the bundle, which will be launched with additional promotions throughout the year. My point about the buy flows, Rich, is that even though we are marketing our services or content individually, once customers reach the landing page or the buy flows, the bundle will be prominently displayed, ensuring that it is visible every time they access those buy flows. Whether through Max, Hulu, or Disney+, customers will not miss this offer, and we believe that visibility is crucial for driving not just awareness, but ultimately subscriber growth.",0.5,WBD,2024Q1
David Zaslav,President and Chief Executive Officer,"We're continuously seeking high-quality content. We previously structured a deal for South Park, which has been a fantastic addition for us. When we had the chance to acquire NASCAR for the summer, we did so. We also added hockey in recent years, achieving considerable success with it. We have engaged in a movie output deal with A24. Whenever we see an opportunity to acquire content that we believe will enhance our offerings—whether it’s a specific title or a wider range—we're keen to explore those possibilities if they can improve the consumer experience and bolster our portfolio.",0.6,WBD,2024Q1
Operator,Operator,And we will take our final question from Steven Cahall with Wells Fargo.,0.0,WBD,2024Q1
Steven Cahall,Analyst,"So David and Gunnar, with a continuous improvement mindset, it seems like you have some tools that could help reaccelerate EBITDA. And then I think there's some concern about what you might be willing to do to match on the NBA rights. So I'm just wondering if we can think about these things being tied together, do you think you can find enough cost improvement that strengthens your hand as you think about a more aggressive matching offer to retain some of those rights? And then, David, you said the churn is still above your target and I think this new Disney-Hulu bundle should certainly help that. I think you've also maybe got a bundle that's rolling off towards the end of this year with AT&T. Can you just help us think about some of the churn benefits you get from bundles and then some of the ARPU dilution which usually hits? And on a net-net basis, do you think that these improve the value of DTC earnings over time?",0.2,WBD,2024Q1
David Zaslav,President and Chief Executive Officer,"Thanks. Churn is critical; to succeed, you need an excellent product and outstanding content. However, churn can be devastating in this industry. We have been intensely focused on addressing it, recognizing that there isn’t a single solution. Fortunately, we have seen a significant decrease in churn, which we track daily and weekly since launching this business. Our target is to keep it extremely low, ideally around 2, as that indicates a really healthy business, particularly when it's below 3. JB, could you elaborate on our specific initiatives regarding churn? Bundling has proven to be a significant advantage. Many of the deals we're making with partners in Latin America and Europe involve existing distributors with whom we have relationships, leading to effective bundling practices. These users tend to have appealing characteristics, but we must approach this challenge with a strategic mindset.",0.5,WBD,2024Q1
Jean-Briac Perrette,"CEO and President, Global Streaming and Games","Yes. Well, I think, Steven, to David's point, the fact that up until we launched in LatAm, our ad-lite offering and SKU was only in the United States for HBO Max. It's a good example of where, as we look to partner with all sorts of distributors across the world, oftentimes you're right, there is pressure to do it at a price point that is more attractive and less costly to the partner. And so launching that SKU across Latin America in a number of markets in Europe not only ultimately helps us go after a new customer segment that's more price sensitive at the lower end of the price points, but also allows us to work with partners who are more price sensitive in those partnerships and find a way to make it more affordable for them to get into business with us while at the same time not seeing ARPU dilution because that SKU and success is our highest ARPU SKU. And so we get the benefits of new distribution from new customers and better partnership opportunities by getting that SKU out into markets and into partnerships with new players. And the LTV, I would say, which is obviously the other metric that we track very closely, our bundled partnerships generally do have some of the highest LTVs we see. And so obviously, we evaluate every deal on its own merits. We make sure that we're making the right trade-offs. But we look at both ARPU and LTV as the core metrics when we think about the values of those partnerships.",0.6,WBD,2024Q1
David Zaslav,President and Chief Executive Officer,"This change of working with existing distributors is very significant. These distributors, including cable operators and broadband players across Europe, want to participate in the content opportunities and economics of the new landscape due to the innovative deal Chris made. They aim to maintain their relationships as viewership shifts towards broadband and more modern products. They are beginning to see the opportunity to regain their economic share through broadband offerings. They are motivated to ensure they do not miss out on the revenue generated from the quality content we are transitioning from free-to-air and cable to contemporary app products. Collaborating with broad distributors and their acknowledgment of the advantages of hard bundling, marketing, and reaching younger consumers is a very positive trend for us and the industry.",0.7,WBD,2024Q1
Gunnar Wiedenfels,Chief Financial Officer,"Steve, concerning the continuous improvement mindset, it's important to take a step back. A significant part of our company and perhaps the entire industry has not been very focused on financial discipline, but we have changed that dramatically. Our management team now has a completely different mindset. This change starts with the creatives who understand that while they need to produce great stories, we are also running a business. We have implemented many different processes, some of which will yield benefits over time. I previously mentioned the content workflow systems; if we were building Warner Bros. Discovery from scratch today, we certainly would not create 12 different content systems or 14 different teams. In 2021, HBO Max faced challenges rolling out the product because their content assets were difficult to manage, as everything was poorly integrated. We are currently addressing those issues. We are still in the process of replacing five different ERP systems as well as 225 financial boundary systems. These changes will provide long-term benefits. It is also crucial to recognize the unified company mentality that was lacking in the Time Warner and WarnerMedia side. Now, everyone is completely focused and aligned. Our linear teams take pride in generating the cash flow necessary to support our investments, delivering content that is valuable whether it works on linear networks or in the direct-to-consumer space.",0.6,WBD,2024Q1
David Zaslav,President and Chief Executive Officer,"One company demonstrates a remarkable ability to market on a global scale. This was evident with the releases of Barbie, Wonka, Dune: Part Two, and Godzilla, as well as with House of the Dragon and The Last of Us. When we reintroduce House of the Dragon, every platform worldwide will promote it. It won't just be advertisements; our entire talent roster will discuss what's upcoming on Max. This strategy has garnered significant attention and recognition in the industry, showing that if great content is created, the Warner Bros. Discovery team will support it globally. People will be aware of its release, generating substantial excitement for any outstanding content. I believe this is becoming a defining characteristic of our company: the ability to market globally like no other.",0.8,WBD,2024Q1
Gunnar Wiedenfels,Chief Financial Officer,"And even in our growth business under JB and Casey, we're still focused on this. There's a difference between an investment and an expense. And it is not a coincidence that we're leading in terms of profitability while we're getting ready to significantly accelerate our growth over the next couple of years.",0.4,WBD,2024Q1
Operator,Operator,Thank you. And this does conclude today's program. Thank you for your participation. You may disconnect at any time. Goodbye.,0.0,WBD,2024Q1
