speaker,title,content,sentiment,symbol,quarter
Brian Foard,Unknown,"Yes. I think as Francois said, we're a little bit less exposed, versus some of the other organizations as well based upon the nature of our portfolio. Again, more innovative medicines and vaccines, so you tend to have a little bit less exposure there. As well, you see a lot of our business even for Dupixent. We've said 70% of our business really primarily comes from commercial versus, again, in the government channels. But nevertheless, I think, Jo, you hit the nail on the head a little bit. What we haven't seen yet is, will we actually have a little bit of volume improvement based upon the 2000 annual out of pocket cap for patients, which could lead to improved compliance for patients as well. That's really to be determined, but that could be a potential, slight offset if you will. But we we feel like we're in a very good position as we enter into 2025.",0.0,SNY,2024Q4
Paul Hudson,Unknown,Okay. Thank you. Next question.,-1.0,SNY,2024Q4
Operator,Unknown,Next question is from Richard Vosser from JPMorgan. Richard?,-1.0,SNY,2024Q4
Richard Vosser,Unknown,"Hi. Thanks for taking my questions. Two, please. One on amlitelimab. Just, as we think about the asthma data that's coming up and the 12-week dosing, could you just talk through your level of confidence that, you'll see no detrimental reduction in efficacy there, through the data? And then secondly, question on itepekimab. Obviously, Dupixent in COPD has a broader label. The launch is going, exceptionally well, from the script trends. But what implications does that have for the residual opportunity for itepekimab, in COPD?",-0.99,SNY,2024Q4
Houman Ashrafian,Unknown,"Yes. Thanks, Richard. Two quick answers and thank you for both questions. Just categorically, I obviously haven't seen the data, just to be clear, but I don't expect based on the pharmacodynamics of amlitelimab in atopic dermatitis, a condition which is both clinically overlapping and pathophysiologically overlapping. I don't expect any drop-off at week 12. In fact, what we saw with amli is progressive increase throughout the duration of atopic dermatitis over 52 weeks. I'm actually, comfortable that the pharmacodynamic half-life of amli will continue to grow throughout the, course of asthma. We remain studiously awaiting the outcome of the -- asthma result, which should be this half of the year. And then specifically talk about itepekimab. Just to challenge a little bit of the underlying premise of the question, while we were appropriately rewarded with a broad label, the dupilumab with Type 2 inflammation and chronic bronchitis. I think that it's the population of former smokers is a very substantial one, and one that we led the science with both genetically and in terms of characterization of the patients while IL-30 secretion is substantially increased, in bronchial alveolar lavage. Actually, if anything, the opportunity is very substantial in the former smokers, who have significant morbidity and mortality, so you said, with COPD. And we remain steadfast in our view that in a success scenario, which we'll know fairly soon, the combination of products will reach peak sales of more than €5 billion a year. Brian, any further thoughts?",-1.0,SNY,2024Q4
Brian Foard,Unknown,"Yes. I'd like to compliment that with, again, like other therapeutic areas or disease states that we've gone in with our immunology portfolio, again, we are the first mover into the marketplace. So, the bio-penetration rate today is, again, just what we're doing with Dupixent and COPD, number one. And so, as we go in there with both of these agents, we're going to be able to continue to grow patients, I think, on those therapies. But just nicely as you said, this is going to open up the population and across the two, we've shown you that 2x2 before in the past. Itepekimab plus Dupixent will open up the opportunity to reach more than 80% of the COPD population. Again, around 2 million patients if you think about it across the G7, if you will. They're both uniquely sit in unique places. They overlap ever so slightly, I think, in the above 300 EOS level in the Type 2 COPD patient population. But I think the compliment of the two really shows that we're going after this disease state from all angles, because there will be different patient populations that will benefit from both drugs.",0.0,SNY,2024Q4
Houman Ashrafian,Unknown,"Brian, just a quick addition before you go back to Paul, which is, I just want to remind everybody that, itepekimab works in the high zinfandel and the low zinfandel population equally in terms of relative risk reduction. And we do have a life cycle management strategy for it to itepekimab with CRS with MP. Our Dupixent story is now being rolled out in conjunction with our extremely-valued partners, Regeneron.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,"Thank you, Richard, allowing Houman an opportunity to hijack the call. Next question, please.",-1.0,SNY,2024Q4
Operator,Unknown,Next question is from Florent Cespedes from Bernstein Securities. Florent?,-1.0,SNY,2024Q4
Florent Cespedes,Unknown,"Good afternoon. Florent Cespedes from Bernstein. Two question please, on the pipeline. First, on R&D budget, with a long list of Phase 2 products. How will you manage the R&D budget going forward? Good problem to have, but any color would be great. My second question is for Thomas. We see more and more vaccines projects on the pipeline and on the useful tables. I like the Phase 3 and the RSV for toddlers. Could you maybe elaborate a bit even though for 2026 with how you see these, projects nicely, with addition to your existing RSV franchise?",-1.0,SNY,2024Q4
Paul Hudson,Unknown,Managing the R&D budget. Francois?,-1.0,SNY,2024Q4
Houman Ashrafian,Unknown,"Yes, Florent. Good afternoon. For 2025, we expect a moderate increase in terms of R&D spend and investment. But don't forget that this comes over €900 million plus increase in 2024 over 2023. And don't forget either that obviously as it is a case every year. We have projects being completed and new projects coming in and new clinical trial coming in and out. We are comfortable with the amount that we have for 2025 with a slight increase over 2024, once again €900 million plus increase. For 2026, we have not provided any indication for the time being we are working on it.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,Thank you. All right. Thomas?,-1.0,SNY,2024Q4
Thomas Triomphe,Unknown,"Thanks for the question, Florent. Indeed, I like the way you frame the question, Florent. We're really looking forward to beating our RSV franchise. The first proof was Beyfortus this that we just talked about at the beginning of the call. As highlighted before, we want to make sure that we complement that with an RSV toddler approach for second season and thereafter, as well as with an LD approach moving forward with respect to combinations. For the RSV toddler candidate, you're talking about, indeed, when Phase 3 2026, readout will be an important one. Why am I particularly excited about this one? Because it re-complements very well what we're doing on Beyfortus. First season, you get your new born protected with Beyfortus. Second season, you want to make sure that you're able to provide what we call complete protection, i.e., we're targeting by eating an infantile product, you go to the mucosal immunity and to prevent not only lower respiratory disease, but also upper respiratory disease, which is why we're going for the international approach. We think it makes a lot of sense. We have a significant burden of disease still in kids one year, two years and three years of age. And we believe that we have a step toward that of any competitor in this area. That's why we're so excited about it.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Thank you, Thomas. Okay. Next question, please.",-1.0,SNY,2024Q4
Operator,Unknown,Next question is from David Risinger from Leerink. David?,-1.0,SNY,2024Q4
David Risinger,Unknown,"Yes. Thanks very much, and congrats on all the strong business momentum. My two questions are, first, what amount of Nuvaxovid sales are factored into 2025 sales guidance? And second, should we expect top line press releases on Phase 2 trial results, or will we need to wait for, you to provide updates on them in conjunction with quarterly results calls? Thank you.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Okay. Thank you. Nuvaxovid, Houman?",-1.0,SNY,2024Q4
Thomas Triomphe,Unknown,"Thanks for the question, David. As you know very well, we've announced last year the collaboration with Novavax to make sure that we are really looking forward at building what we believe could be a competitive -- not only competitive, but a winning ticket for flu and COVID-19 combination. We always highlighted a couple of things that I'd like to stress again here today. First of all, the big objective of this alliance is really to get to the right commission vaccines flu and COVID. And we believe this market to be well-served needs to ensure that, there is the right level of safety, efficacy, and making sure that we have thermal stability. Of course, when you have two winning leaders in flu with Fluzone High-Dose and Flublok, that's why we're very happy that we have received the Fast-Track designation for both Phase 1/2 trials, then with Nuvaxovid. Of course, in 2025 in 2026, we're going to start commercializing Nuvaxovid first and foremost, in the U.S. This, in 2025, the first reason is to learn about the COVID-19 market. It will be our first time in the U.S. So, we need to understand, first of all, how is the market behaving beyond COVID-19. And if our hypothesis or the fact that there is room for actually a better tolerable COVID-19 vaccine is indeed confirmed into the marketplace. You know very well that there is a PDUFA date in the U.S. for this product in April. Let's make sure that we first move forward to the PDUFA date to the level we have. And of course, we have not disclosed any sales targets specifically for COVID-19 in 2025 and 2026. But as you know very well, this has been already included with the guidance that has been shared with Francois. Again, it's going to be progressive learning, building on the market, and then relaunching at scale our combination.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Yes. Thanks, Tom. I think you said it about safety. I mean, it'd be interesting to have a non-mRNA COVID opportunity, and if that has a lower burden, we don't know. But from a safety perspective, and that leads to, it being a stronger choice. We'll find out.",0.0,SNY,2024Q4
Thomas Triomphe,Unknown,"It could be what changes the COVID-19 VCR rate, which has been collapsing recently.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,"I think so. I think we all remember what it was like to get, the safety challenges on route. Houman, over to you. Are you going to do press releases for Phase 2?",-1.0,SNY,2024Q4
Houman Ashrafian,Unknown,"Let me start with a very simple comment that, we are very conscious of our materiality, requirements. We will remain great stewards of that. That's the very first point beyond anything else. But speaking specifically about, clinical trials, we're also conscious of the embargo requirements of major, meetings, and we need to be very thoughtful about that. We will absolutely not commit to publishing top line Phase 2 data as they come, except where their material or, as part of a broader story. Please watch the broad story development around R&D and pipeline of Sanofi fee as we go. We're now becoming a science company.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,Thank you. Okay. Next question.,-1.0,SNY,2024Q4
Operator,Unknown,Next question is from Peter Verdult from BNP Exane.,-0.99,SNY,2024Q4
Peter Verdult,Unknown,"It's Peter Verdult from BNP Paribas Exane. Two questions. Houman, just on TL1A, really interesting asset in light of your data in UC and particularly Crohn's and also given the market seems to describe all the value of this class to competing assets. So recent KOL checks point to biomarker-led strategies being keenly sought. So, I'm just seeking confirmation from you and your partner Teva that a biomarker will be deployed in your Phase III program, timings on the Phase III start and whether you're considering going beyond IBD in your clinical development program? And then a very quick one for Francois on Dupixent just simply on profitability dynamics in light of the COPD launch accelerating volumes and the manufacturing changes that you're putting through? The simple question Francois, I'm not asking for numbers, but just will 2025 be a significant sort of gross margin driver for as it relates to Dupixent, or do we need to be a little bit more conservative and wait until 2026? Thank you.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,Thank you. The biomarkers question.,-1.0,SNY,2024Q4
Thomas Triomphe,Unknown,"Hi, Peter, and congratulations. I should start by saying, the TL1A story. We did a great deal around the TL1A, and we were quiet until the science didn't have to speak for itself. Based on preliminary data, we're very excited about how competitive our molecule is. I don't share necessarily your, KOL calls, feedback that, standard-of-care will require biomarker-based stratification as a obligatory option. But of course, we are active in thinking about how we design our Phase 3 trials to deliver the maximum value to patients. And in terms of life cycle management options, we are working diligently with our, partner, Teva, to establish the best path forward with life cycle management options. More on this space, in February meeting. With that, I'll hand over to, Francois and Brian for the next level of question.",0.0,SNY,2024Q4
Francois Roger,Unknown,"Peter, on the question of gross margin, let me give you a little bit of insight. First of all, if you look at it four, five years ago, we were four to five percentage points lower than our peers in terms of gross margin. We have gone a long way because if you look at it in 2024, we were basically at par with our peers which gives a good illustration of the way we manage our portfolio and we manage some efficiency program as well. In 2025, we expect to see some further progress in our gross margin, which is partly coming from Dupixent but not only. By the way, our growth even in 2024 and this is the case in 2025 and in the coming years, I would say we are not Dupixent dependent just to increase our gross margin. So, it's a combination of factors. But there is a fair contribution from Dupixent, but it's not only Dupixent. I must say, the other new product launches have a fair contribution to it as well.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Thank you. Anything to add? No? Okay, good. Peter will allow a little bit more time in the next call given the length of your new title. Next question, please.",-1.0,SNY,2024Q4
Operator,Unknown,Next question is from Steve Scala from TD Cowen. Steve?,-1.0,SNY,2024Q4
Steve Scala,Unknown,"Thank you so much. Also, on TL1A, has the best-in-class profile held up when the data is cut by biologic naive and biologic experienced patients? That's the first question. Secondly, are you highly confident FDA will not ask for additional data such as the PPMS data for approval of tolebrutinib, and is every week monitoring for three months likely to be, what's in the label? Thank you.",-0.83,SNY,2024Q4
Paul Hudson,Unknown,"Okay. I think it was great to you, Houman.",0.0,SNY,2024Q4
Houman Ashrafian,Unknown,"Yes. I don't want to, undermine the discussion at ECHO later this month in terms of biologically naive and biological experience. Suffice it to say that we warmly invite you to the ECHO meeting to, come and see the breadth of our data, I think you'll be pleasantly surprised. And then very specifically with PBMs and SBMs as you know, we're working closely with the FDA who, encouraged us to submit for SBMs now. As you know, the results of the PBMs result comes out later in the year. You can infer exactly what the dataset requirement will be for SBMs in that regard. Of course, any decision is subject to regulatory final active review. And then with respect to the label and monitoring, I think you'll see that, the FDA will adhere pretty closely to the Phase 3 clinical trial protocol that's been the standard in this kind of space in terms of intensiveness and regularity of the monitoring, and we anticipate that how it will play out in the label. We should be upfront and straightforward in saying that, Sanofi will support any decision by the regulator to provide most thoughtful and safe path for patients to take this disease modifying drug.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,"Thank you, Houman. Next question, please.",-1.0,SNY,2024Q4
Operator,Unknown,Yes. Next question is from Emmanuel Papadakis from Deutsche Bank. Emmanuel?,-1.0,SNY,2024Q4
Emmanuel Papadakis,Unknown,"Thanks for taking the question. Emmanuel Papadakis with Deutsche Bank. Maybe a question for Francois on the outlook for the operating margin. Just talk a little bit about potential for margin leverage. I know it's presumably we should see revenue growth beyond 2025. We obviously have some financial considerations to take into account in the general co-development lines and royalty lines perhaps. Just your thoughts on whether steady modest margin improvement in the mid-term is a reasonable assumption. And then maybe a question for Houman on one of the handful of interesting Phase 2 data points with you this year. Belinotanfib, the oral TNF. The Phase 1 data last year showed moderate efficacy. You've emphasized the potential as a combination opportunity with biologics. In that setting, we do this right to say it relatively soon. What are you hoping to see in that? And is the plan to take it forward now as a biologic combination Phase 3? Thank you.",-0.99,SNY,2024Q4
Francois Roger,Unknown,"Yes, Emmanuel. From the medium-term, I don't want to give a guidance. But directionally, I can help you a bit. Obviously, we expect a strong level of growth in the coming years solid level of growth, let's say. Gross margin should continue to increase as well over the next coming years, as I said earlier. R&D, still early to say because I mean it depends on what readout will be in the coming months. Directionally, G&A, you can expect that, there will be flat-to-declining growth for the G&A part, but the sales and marketing part could increase a little bit because we have a fairly heavy program coming in. You were mentioning one important item, which is the profit sharing with Regeneron and the end of the reimbursement for R&D there, which is coming at the end of '26, beginning of '27. So, this will put a little bit of pressure probably in '27 on BOI. That being said, not in absolute value, I can tell you anyway. Our BOI will increase in absolute value each and every single year, but there is a possibility that, it could be a little bit under pressure as a percentage of sales in '27 from what we can see today. It's still early. Let's not forget that we have other items that are coming in like the [Ambrutra] royalties, which is going to grow significantly in the future as well. So, I think that's directionally that's what I can tell you without once again, I'm not providing you guidance for the medium term in terms of UI.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Thank you. And I think you mentioned what you mentioned, -- That's what I just mentioned. So I think that is an important point to consider. Houman, all TNFR-1?",-1.0,SNY,2024Q4
Houman Ashrafian,Unknown,"Yes. Thanks for the question. Firstly, we had pleasing results last year. The data are on track as we always committed to releasing that in the first half of this year and that's exciting. Just to dimensionalize that for you. Yes, of course, there's a logic for it to be used in combination treatment strategy, particularly in the modern era where we have seen the combination, cytokine blockade can both increase the efficacy ceiling or surpass the efficacy ceiling and also provide durability. But I just want to be clear that as well as combination therapies, remember Sanofi is now becoming a premier immunology powerhouse, and we have network effects internally where we can combine our molecules to generate greater value for patients. Just to be clear, in Clark's psoriasis, not only is there optionality for combination therapy, but depending on the results, we'll certainly consider using it as monotherapy, as a pre-biologic small molecule TNFR-1 one signaling inhibitor. I should remind everybody, however, that rheumatoid arthritis, will read out, later in the year, and that's an even more classically TNF-mediated disorder. We're excited to see that in monotherapy and combination therapy, and there are further indications supporting our broad life cycle management strategy in immunology.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Yes. Let me just add on. The RA data will be important in, given the TNF driver. When I think the question was also what are you hoping to see? If safety is right, the combination opportunity is significant, and then we'll see our mono as well. But, we look forward to that. Okay. Next question, please.",-1.0,SNY,2024Q4
Operator,Unknown,Yes. Next question from [Shirley] Chen from Barclays.,-1.0,SNY,2024Q4
Unidentified Analyst,Unknown,Can you hear me?,-1.0,SNY,2024Q4
Paul Hudson,Unknown,Perfect. The last moment.,-0.98,SNY,2024Q4
Unidentified Analyst,Unknown,"Great. Thank you. Shirley Chang here on behalf of, Emily Fields. Just moving back to -- before this if I can. So, when we're ordering and contracting for before this for the next RSV happen. We're just trying to understand a bit more about, how much of first-mover advantage we still have here for the next season, and how do you consider the pricing of Beyfortus year over year? So, in 2024, we saw a slight price, increase by 5% according to the American Academy of Pediatrics. Would you keep this trend or would you consider the price slightly differently, for the next season due to the potential competition? Another question on broader Vaccine business. Obviously, there's a lot of attention on nominee to adjutants. Are you concerned about, like, vaccine hesitancy as impacting your broader Vaccine business even how widely publicized this is, even there are no changes in policy? Thank you.",-1.0,SNY,2024Q4
Thomas Triomphe,Unknown,"Two great questions. Thank you very much, Shirley. First of all, on Beyfortus, maybe a couple of points on your questions on the ordering patterns and RSV. First of all, from an ordering pattern perspective, I think it's very important to be clear that RSV is not flu, so the product is not changing every year. It's not a seasonal product because of that. Even though immunizations are much more focused on some part of the year, it's the same product all year long. You don't have the same fee book effect that you have, for example, in influenza. I think that's an important differentiator to have in mind. Having said that, most specifically for 2025, I think the last thing your question was about the fact that, is there a 1st mover advantage? I would say yes, just because of the product profile. Again, if you look at our product profile, we have an unprecedented body of reward evidence, showing massive reduction of hospitalization for newborns in countries that have used Beyfortus. By the way, not the same drop in hospitalization in countries that have decided to go other ways than with Beyfortus. I think that's that's an important factor to to look at. Now, there will be, maybe specifically for 2025, a little bit of a first-mover advantage just because if you look at the U.S. market, physicians, practitioners have used Beyfortus this year, are comfortable with it, have really appreciated not only the efficacy, but the safety profile, and now that we have full supply, we are able to deliver whenever they want it in 2025. So we're really moving forward with this. On the price point of Beyfortus in 2025, we are seeing the situation as no erosion of price point in 2025. We will hold there. On the second part -- second question, sorry, that you had on vaccine hesitancy, I don't think we are in the position to make a lot of conjecture about the future. But a couple of points, I think, that are important and valid to your questions. First of all, is vaccine hesitancy a concern? Yes. Vaccine hesitancy is a concern for any vaccines head on this planet. But also on the fact that actually when there is vaccine hesitancy, there is less protection and there is more disease. Interestingly, and that's what I want to close this point on, it's interesting to see that after three or four years of soft flu vaccine coverage rate, you see a comeback of influenza in the UK, in France, a little bit in Japan and many other markets, where actually there is an increase in the severity of the number of hospitalization due to influenza this winter. I think it's a good wake up call. And if vaccine intensity goes too much the wrong way, we will see more and more disease. So we need more vaccines. We are welcoming two delegates about those, about the safety and the dignity they provide, and products.",-1.0,SNY,2024Q4
Paul Hudson,Unknown,Thank you. Next question?,-1.0,SNY,2024Q4
Operator,Unknown,Yes. Next question from Eric Berrigaud from Stifel. Eric?,-1.0,SNY,2024Q4
Eric Berrigaud,Unknown,"Yes. Good afternoon. Thank you. Two questions. First on Sarclisa. Any chance to get a better understanding of what your ambition is with the drug? It's a two-player market where the other guy is having 95% market share. If you're successful in closing the gap, it could be an exceptional opportunity for you. But it was first about data and now you have the data. It was then about formulation. You will soon have formulation. So probably the remaining question is the willingness to invest and support on a commercial side, a relaunch or a stronger launch based on those data. So where are you? What's the market intelligence telling you? Is it too late? Is it becoming too much your market? Are you not having too much time, given patented Blackstone royalties? Anything to help us understand whether it can be a blockbuster for sure, but a multi blockbuster maybe? And the second question, a very short one, given the current dynamics with ALTUVIIIO, is that one your next blockbuster and no later than this year? Thank you.",-0.85,SNY,2024Q4
Paul Hudson,Unknown,"I'll take the second part. It'll be a blockbuster this year, ALTUVIIIO. Brian, Sarclisa, ambition.",-0.98,SNY,2024Q4
Brian Foard,Unknown,"Yes. Thank you so much for the question. I think you framed it really nicely. If you look at that CD-38 marketplace, again, this is a marketplace where they've the physicians like the CD-38 target for multiple myeloma. We estimate that that marketplace could be somewhere in the range of €16 billion by the 2030 timeframe. Now as Houman said, we've had a real strong drumbeat of new information coming out. Of course, really favorable data. I think putting us in the first line therapy, but also the recent data that we've had for the on body device. And I think that's not to be underestimated. The sub-q formulation offers a significant advantage in terms of patient and nurse experience. Utilizing an on body delivery device, we believe this could ease the use and reduce some of the treatment burden along with the strong efficacy and safety that we provided. So, we absolutely do not think it's too late. We absolutely believe, we have all of the elements we need now to compete in the marketplace. We are investing behind this asset as we said before, and we believe it's going to be a multi blockbuster.",0.0,SNY,2024Q4
Paul Hudson,Unknown,"Yes. Maybe I'll just add to just, ALTUVIIIO, blockbuster this year. Sarclisa is a potential blockbuster next year in -- with the on body device opportunity for nurse to manage multiple patients simultaneously is still, from a oncology office perspective, still a major advantage because we do have great data. We do have great data. We do have incredible medicine. These things matter in a head-to-head race. Last question, I think.",0.0,SNY,2024Q4
Operator,Unknown,Last question from Ricardo Benevides from Santander.,-0.99,SNY,2024Q4
Ricardo Benevides,Unknown,"Hello, everyone. Thank you for taking my question. Wanted to ask you regarding your outlook on tariffs. The Trump administration has openly stated that, it has been considering placing tariffs on both APIs and pharmaceuticals. Right now, we know that, the tariff outlook is still a bit uncertain, but could you give us some light on how your top-line or operating income could be affected if either 2.5% universal tariffs are implemented or more aggressive 25% tariffs to China are applied? In more qualitative terms, how could you protect yourself against these measures? Potentially increased production activity in the US, try to ration for any potential medicine shortages? Thank you.",-0.72,SNY,2024Q4
Francois Roger,Unknown,"Ricardo, Francois speaking. Just a couple of questions. First of all, it's difficult for us to comment on something that is not real today. Very, very difficult to comment. Just be aware of the fact that, we have a significant industrial base in the U.S., which about 25% of what we market from what is coming from the U.S. So, we are a little bit under index versus our commercial presence there. But once again, very difficult to comment on something that is still at the plan for discussion. That's it.",-0.89,SNY,2024Q4
Paul Hudson,Unknown,"Okay. Thank you very much, Francois. Thank you to everybody for the comments. We've got a busy year, I think, ahead of us. We made significant progress in 2024. We upgraded our EPS guidance twice and exceeded it. We continue to advance to becoming a focused science-driven biopharma company. And as we enter 2025, we provided you guidance today, including mid-to-high single-digits sales growth expectation and a strong rebound in earnings as well as a solid outlook for our pipeline. So, thank you for your interest in Sanofi. With this, we'll now close the call. Thank you.",0.0,SNY,2024Q4
