speaker,title,content,sentiment,symbol,quarter
Hans Vestberg,Chairman and Chief Executive Officer,"Thank you, Sebastiano. When we discuss broadband, Fios remains an outstanding product, the best fiber offering available for both businesses and consumers. Our performance fluctuates slightly based on mover markets, but we see consistent growth in that area and are very satisfied with the product. Regarding fixed wireless access, we are experiencing excellent net promoter scores, ease of installation, and overall product quality, which contribute positively. With the rollout of our C-band, we will have new opportunities. On the consumer side, we recognize clear use cases, and on the business side, we are identifying new applications that weren't previously evident. This ranges from coffee shops replacing cable with fixed wireless access to large enterprises adopting it for various uses. We had an exceptional quarter in fixed wireless access for the business segment. We are targeting around 400 net adds each quarter, aligning our capital and resources accordingly. We also noted a slower broadband market at the beginning of the year, but exit rates improved by the end of the quarter. Overall, it looks positive. As for 5G use cases, we are increasingly focusing on private networks, which, although they currently represent a smaller value, will grow. Developing our base of private networks and managed spectrum for enterprises will create significant opportunities for our sales team in mobile edge compute. Our mobile edge compute network, built with AI, is already operational at many of our sites nationwide to support necessary compute and storage. In the long term, we are committed to being a lasting presence in the telecom industry, and this is indeed a solid investment. No one else has constructed a network with our capabilities in AI network compute and storage at the edge on the wireless network.",0.6,VZ,2024Q1
Brady Connor,"Senior Vice President, Investor Relations","Thanks, Sebastiano. Brad we are ready for the next question.",0.0,VZ,2024Q1
Operator,Operator,The next question comes from Tim Horan of Oppenheimer. Your line is open.,0.0,VZ,2024Q1
Timothy Horan,Analyst,"Thanks, guys. Tony, how sustainable do you think the 4% ARPA growth is? It seems like you have a lot of levers to pull here, and it sounds like you're feeling a little bit more optimistic about that metric longer-term. And can you be just a little bit more specific in how much debt you kind of plan on paying down per year, maybe second half of this year or next year? Thank you.",0.1,VZ,2024Q1
Tony Skiadas,Chief Financial Officer,"Sure. So on the ARPA growth, again you see the progress on gross adds and you saw the 5% growth on gross adds. You see the progress with myPlan and the continued premium mix has been very, very strong on myPlan, and that's continued. We see a further runway for growth, and you saw it in the first quarter. And as we said in the prepared remarks, we'll see a full quarter's effect of the pricing changes that we announced in the consumer business. And that launched in March. You'll see a full quarter's effect in the second quarter. So we feel very good about the progress on ARPA and that the team is making. And then on your second question, I'm sorry?",0.5,VZ,2024Q1
Timothy Horan,Analyst,"How much debt do you think you can pay down per year? And regarding ARPA, is this sustainable over a multi-year period? Thanks.",0.1,VZ,2024Q1
Tony Skiadas,Chief Financial Officer,"Yeah, we're not going to give multiyear targets here, but we like the shape of the growth right now. We said we were on track with our service revenue growth through the year and the team is very focused on us. We said we were going to be phone net add positive in consumer and that's on track as well. And on the debt, so look, we're not going to give any targets on paying down debt. Our focus is on continuing to generate strong free cash flow to pay down debt in a meaningful way. In the second half of the year, we're on track to do that. We have $3.6 billion of unsecured maturities due this year. About half of that was addressed in the first quarter. And you should expect us to be opportunistic as the year goes on.",0.4,VZ,2024Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah, thanks, Tim. Brad, We're ready for the next question.",0.0,VZ,2024Q1
Operator,Operator,The next question comes from Craig Moffett of MoffettNathanson. Your line is open.,0.0,VZ,2024Q1
Craig Moffett,Analyst,"Hi, good morning. Thank you. Let's talk about something a little longer-term, which is spectrum and capacity. Your CapEx has been now trending down as you've largely gotten through the 5G build. I'm just wondering how we should think about your spectrum needs going forward and what your appetite would be for additional spectrum if some were to come available from DISH Network or if you think about US Cellular, and how you think about that in the context of the spectrum screens at the FCC, which don't really leave much room for incumbent players to add. Do you think those are a real impediment or do you think that those would likely be adjusted when the time comes?",0.1,VZ,2024Q1
Hans Vestberg,Chairman and Chief Executive Officer,"Thank you, Craig. That's a great question. Currently, the FCC has no spectrum available for auction and hasn't received approval to do so, which presents a constraint. We might consider the secondary market for spectrum, but we feel confident as we've only deployed a portion of our available C-band spectrum. Many of our sites have either 60 megahertz or at most 80 megahertz deployed, while we possess 161 megahertz nationwide, giving us a substantial amount of spectrum left. It's important to note that our decision with the board was to acquire spectrum for the long term rather than just for the next couple of quarters, so we feel optimistic about our position. As for any opportunistic spectrum that may arise, it's difficult to predict, especially with potential regulatory changes regarding screens and such. However, I believe we are in a strong position with our millimeter wave, C-band, and low-band assets as we continue to build our network. We are aware that acquiring opportunistic spectrum could be costly, considering customer interactions as certain spectrum may not be supported by existing devices, requiring new radios and software. Therefore, careful planning is essential to ensure we have the right spectrum reaching the customer. Overall, we are pleased with our current standing and will keep an eye on future developments in the spectrum market.",0.4,VZ,2024Q1
Craig Moffett,Analyst,"Hans, you have fluctuated over time between a preference for network densification or acquiring more spectrum. Do you currently have a viewpoint on where it is most beneficial to increase capacity? Should that now be through network densification rather than gaining more spectrum or the other way around?",0.2,VZ,2024Q1
Hans Vestberg,Chairman and Chief Executive Officer,"A little bit early to say, and ultimately it's actually a call or return on investment that we do daily here. Should we put up a new tower? Should we densify? Should we put up new elements? Or should we add more spectrum? That's a regional, almost on ZIP code level that the team is going through this. So every time you see spectrum coming out in the secondhand market historically, you make a calculation. We feel good about the position we have again here with all the spectrum we have to make those choices internally rather than betting on external assets coming in. We don't need that. We have everything in-house right now for quite a while.",0.4,VZ,2024Q1
Brady Connor,"Senior Vice President, Investor Relations","Thanks Craig. Brad, we are ready for the next question.",0.0,VZ,2024Q1
Operator,Operator,"The next question comes from Greg Williams of TD Cowen. Your line is open, sir.",0.0,VZ,2024Q1
Greg Williams,Analyst,"Great. Thanks for taking my questions. You provided some great color on ACP. I think you said it could be a 50 basis point hit. I'm just curious if we can drill down there. Is that more of an ARPU hit with these new plans that are coming out, or is it more on the disconnect side? Second question is just on fiber-to-the-home and the open access models that we're seeing. We've seen some news flow with Tillman and Intrepid, et cetera, on open access and maybe even T-Mobile. And just trying to gauge your appetite to ride some of these open access CapEx light models if they come to fruition. Thanks.",0.1,VZ,2024Q1
Hans Vestberg,Chairman and Chief Executive Officer,"I can address the second question first. Since we haven't pursued any open access deals so far, it's clear that the demand has not been significant. However, we will evaluate any opportunities that may strengthen our service delivery to customers. In the current environment, with the high cost of capital, we have not found a favorable return on investment. We maintain a financially prudent approach. Keep in mind that we have fixed wireless access and Fios, which gives us unique economics for everything we do. This is why our return on investment is the highest in the industry, and our EBITDA is also the highest. We will remain disciplined moving forward. While I am open to exploring other models, there have not yet been any that have appealed to me, our team, or our shareholders.",0.4,VZ,2024Q1
Tony Skiadas,Chief Financial Officer,"And then Greg, on your question on ACPs, so as we said, it was up to a potential 50 basis points of headwind in service revenue. And that's a combination of ARPU and churn and it's lower ARPU. And we also said the margin exposure from ACP is also very, very small.",0.3,VZ,2024Q1
Brady Connor,"Senior Vice President, Investor Relations","Okay, thanks Greg. Brad, we are ready for the next question.",0.0,VZ,2024Q1
Operator,Operator,The next question comes from Bryan Kraft of Deutsche Bank. Your line is open.,0.0,VZ,2024Q1
Bryan Kraft,Analyst,"Hi, good morning. I had two if I could. First, could you provide an update on your efforts to pursue BEAD funding? Are you seeing any progress at the state level in establishing the rules? And based on what you are seeing there, are you more encouraged or discouraged by what you're seeing? And then separately, I was wondering if you could just provide any color on the company's performance in the first quarter within the larger metro markets relative to smaller mid-size markets and consumer. Thank you.",0.1,VZ,2024Q1
Hans Vestberg,Chairman and Chief Executive Officer,"Thank you. On the BEAD funding, yeah, I think that has been widely reported in the press. It is of course a complicated process to get the BEAD money out, etc. So we bid where we see it makes sense with return on investment and the subsidy is coming in there. There are some other broadband money coming into the market from the previous funds which we're winning. We just had some quite large wins here recently in Pennsylvania. So we're using it but we do it when it makes sense from a profitable point of view. But again, it's probably going to take some time when we see this money rolling out. Second question is for you.",0.2,VZ,2024Q1
Tony Skiadas,Chief Financial Officer,"Yes, it was the question on the C-band market. In the early markets, the performance is much better. As we mentioned earlier, the churn is significantly improved, showing a 4 basis point decrease. The premium mix has also seen substantial improvement, and we are observing a notable increase in gross add performance as well. We are truly pleased with how the C-band is performing.",0.6,VZ,2024Q1
Bryan Kraft,Analyst,Thank you very much.,0.1,VZ,2024Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah, thanks, Bryan. Brad, we have time for one more question, please.",0.0,VZ,2024Q1
Operator,Operator,"Your last question will come from Peter Supino of Wolfe Research. Your line is open, sir.",0.0,VZ,2024Q1
Peter Supino,Analyst,"Hi, good morning everybody. I wondered if you could talk about SG&A growth. It was up 11% in business and 4% in consumer. It was nicely offset by cost relief from lower upgrades. I'm just wondering if you're spending back some of that upside on SG&A and how we might think about modeling operating leverage and specifically SG&A going forward. And then if anybody would be willing to provide an update on your project of deploying millimeter wave spectrum in support of the FWA business to multi-dwelling units. Is that working the way you hope? And if so, could that provide upside to your long-term broadband growth targets? Thanks.",0.2,VZ,2024Q1
Hans Vestberg,Chairman and Chief Executive Officer,"Thank you. On the SG&A, we're very focused on seeing that we continue to get full leverage on the growth that we have right now. So the team is really focused on taking out costs. And I said, we are on track with that. We have a lot of initiatives ongoing. Tony will give you some more puts and takes on the SG&A in the quarter. On the millimeter wave MDU solution, that is progressing. We have said it will come in the second half, in the latter part of this year, in commercial. But we're piloting it right now and it's performing really well. So we feel really good about it. And it will over time, of course, add opportunity for us on MDUs that we haven't served with fixed wireless access so far. So it will be an addition over time. Tony?",0.4,VZ,2024Q1
Tony Skiadas,Chief Financial Officer,"Yeah, Peter, on your question on SG&A, some of that in the quarter is a function of the upfront work on transformation initiatives that will abate as the year progresses. And we also see pressure, year-over-year pressure on the handset insurance claims and we expect that to level off in the second quarter. We expect to see further operating leverage in the second half of the year.",0.4,VZ,2024Q1
Peter Supino,Analyst,Thank you very much.,0.1,VZ,2024Q1
Brady Connor,"Senior Vice President, Investor Relations","Great, thanks, Brad. That's all the time we have.",0.0,VZ,2024Q1
Operator,Operator,"Ladies and gentlemen, this concludes the conference call for today. Thank you for your participation and for using Verizon Conferencing services. You may now disconnect.",0.0,VZ,2024Q1
