speaker,title,content,sentiment,symbol,quarter
Operator,Operator,"The next question comes from Craig Moffett of Moffett Nathanson. Please go ahead, sir.",0.0,VZ,2025Q1
Craig Moffett,Analyst,"Good morning. You mentioned conversion, which ties into my previous question. I’d like to shift the conversation to the potential renegotiation of your MVNO agreement with the cable operators. Can you discuss how your relationship with them as customers has been changing? What are your expectations for the renegotiation this year? Do you see the cable operators as part of your convergence solution since they offer Verizon wireless service, or do you view them as competitors in convergence?",0.2,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"Thank you, Craig. You know that we cannot deep dive into our MVNO relationship, but I will try to do my best here. Number one, our strategy is to build a network once and have as many profitable connections on top of it. That's also where our MVNO partners are playing a role. I would say we have a very good relationship with our MVNO partners and any business-to-business relationship. So we continue to have a good conversation with them and offering them service on the best network in the United States. This is an accretive business for us, and it is important in our overall strategy. Hopefully, our partners and customers on the MVNO side feel the same, but that's at least what I believe.",0.4,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Thanks, Craig. Brad, we’re ready for the next question.",0.0,VZ,2025Q1
Operator,Operator,The next question comes from Kannan Venkateshwar of Barclays. Your line is open.,0.0,VZ,2025Q1
Kannan Venkateshwar,Analyst,"Thank you. To start with fiber, I want to clarify the framework we're using regarding the goal of 35 million to 40 million. What does that mean? Additionally, there are some spectrum bands that may be available for auction this year and possibly over the next few years. I would like an update on your spectrum position and your thoughts on the bands coming up this year and in the future. Thank you.",0.2,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"Thank you, Ken. I hope that you're not using a Verizon line because it was a little bit wobbling. Anyhow, I think I heard your question. The first one was around the long-term plan of 35 million to 40 million fiber coverings. Yeah, that's the long-term plan we have. We did that communication when we just made the offer to acquire Frontier. We are, of course, in the planning stage right now and of course, working through the regulatory approvals. As soon as we get more clarity and closer to the closing of Frontier, we will provide more updates on timing, etc. Everything with the Frontier transaction is going as planned. Our plan is to close it in the first quarter. So that is going according to plan, but we are in the planning stage right now, as we have not that acquired entity in our hands. However, we will provide updates closer to the closing. But that was a long-term number we gave when we made the acquisition. Regarding spectrum, I think we have a really good position on spectrum. I think the C-Band and millimeter wave positions that we have are really yielding. We previously noted that when we deploy C-Band, we have lower churn, better step-ups, and we are creating fixed wireless access opportunities; it truly makes a difference for us. The secondhand market for spectrum is always coming in and out; we always evaluate if it makes sense for us to buy it. It's a buy versus build decision, but I don't see any major secondhand market spectrum coming up. I think it's more important long-term for the US government for the competitiveness of the US to actually keep bringing out spectrum all the time to allow carriers to continue to grow. I think we all are aligned on that in the industry, and it's going to be important. However, that's not a short-term issue, nor even a medium for us. But over the long term, the US needs to come up with spectrum to continue to compete, especially with 5G-Advanced and 6G coming later on.",0.5,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Thanks, Ken. Brad, we are ready for the next question.",0.0,VZ,2025Q1
Operator,Operator,The next question comes from Sam McHugh of BNP. Your line is open.,0.0,VZ,2025Q1
Sam McHugh,Analyst,"Thank you. I have two quick questions. First, regarding the tariffs, you seemed fairly relaxed, so I'm curious about why you included a caveat in the guidance. How might tariffs potentially affect us? Secondly, concerning broadband, there's plenty of discussion about market weakness in wireless. What trends are you noticing in broadband? Are you experiencing higher churn, which could explain the weaker subscriber numbers, or is it more related to gross additions and overall market growth? Thank you.",0.3,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"On the tariffs, I mean, I don't think anybody is relaxed on tariffs, given the volatility of where tariffs are going. I just conclude that if I take the midpoint, or $18 billion guide on capital expenditures this year, it's a very small portion that is exposed to tariffs. We are a US-based company, investing in the US. Fiber is US-centric; everything we do with labor and product is fiber-based. Wireless equipment, of course, we’re importing, but a smaller portion of the total $18 billion. That's why I'm saying that we're going to handle this issue. We handled it before with our suppliers and our strategic suppliers, and I don't see that we will not handle it this time. That's why I'm talking about that. What I mentioned on handsets still remains. If we're going to see those types of increases on handsets that we've heard, we are not planning to absorb those; we would need to pass that on to the customers. That's the only way to do it because that's a substantial amount of money. On broadband, we continue to see very good performance there. Our Fios is doing exceptionally well. The churn is extremely low. On the Fixed Wireless Access, we have good gross adds because it's an appealing product. Our churn is higher than on Fios because that product is in early stages compared to Fios that has been around for over 20 years. However, we are witnessing improvements quarter by quarter. We are seeing the acceleration here as well. Maybe Sampath can add something about what we see on the usage and the step-ups.",0.4,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"What we are seeing is that it's a normal market in broadband. It is competitive. But what's intriguing for us is because of our segmentation approach on Fixed Wireless Access and Fios: on Fixed Wireless Access, we lead with value for money; we lead with convenience; and on Fios, we lead with just incredible reliability and performance. That segmentation strategy is working well, and we are growing on both sides. That's why we had a very strong quarter with 339,000 broadband net adds for both consumer and business. In terms of churn, Fios had its best churn in a very, very long time this quarter, which goes back to the strong NPS, customer satisfaction, and reliability of the fiber plant. On FWA, we are seeing sequential improvement in churn, which is essential for us as the product grows and customers get comfortable with the plan. In terms of ARPU, we are witnessing good ARPU growth across both Fios and our Fixed Wireless Access products. Two things are happening: we are achieving better price realization and a better premium mix in terms of higher-end plans on Fixed Wireless Access and 1-gig-plus plans on Fios. The combination of those two is yielding good ARPU growth in this market. Overall, it's a very positive market for us.",0.7,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Thanks, Sam. Brad, we have time for one last question, please.",0.0,VZ,2025Q1
Operator,Operator,"The final question for today will come from Bryan Kraft of Deutsche Bank. Your line is open, sir.",0.0,VZ,2025Q1
Bryan Kraft,Analyst,"Good morning. Thank you. I had two if I could. First is a follow-up question on the March and April gross add strength. I think early in 1Q, industry volumes were pretty soft. So just wondering if part of the March and April strength has been from a pickup in those industry volumes or if it's more market share taken driven by your new offers? The second question I had relates to your MDU solution for fixed wireless. I was wondering if you could talk about the breadth of that launch. Maybe comment on what some of the markets are that you've launched in, how available the product is in those markets? Any comment on homes available? Also, how is the product performing? What kinds of speeds and reliability you're seeing? Lastly, can you talk about what's involved in expanding that service's availability from here? What are the gating factors to doing that? Thank you.",0.3,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"On the first question about the momentum we are seeing in March and April, I think what we see, that's because of our offerings. I mean, I don't see anything else; the industry is coming back or not. I believe this is related to us; how we perform. Remember, this is a plan that Sampath and his team, together with our CMO, have had for a long time to take the next step with our offerings, and it resonates with our customers because we have learned that our customers want control, predictability about the offerings, they want the simplicity of the offers, and they want the value. We're hitting on all three of them. So I think that maybe Sampath can comment after this, but I can talk about the MDU. Yes, we have launched the MDU solution in more than 15 markets. In the beginning, you start with certain high rises. Of course, this is part of the Fios work. You need to see that the landlords in every household accept our solution, and then you can sell it into the whole household. We work in parallel with both a technical solution as well as seeing that we are opening up more and more MDUs. That roll-out is ongoing throughout the year. It's mainly for the consumer side, opening up various solutions across the two products, but it allows options for our customers to choose different speed tiers as we introduced with Fixed Wireless Access. So we feel good about the solution and the technology, and this is simply adding opportunities for us to grow our broadband.",0.7,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"In March and April, we started seeing mid-single-digit growth in gross adds in March, and the last two weeks of March were very good and strong for us. As we came into April, we launched the Verizon Value Guarantee, and we are seeing double-digit growth in gross adds. I think that's largely because how well the offer is resonating both for base and for new customers coming into the category. So we have good momentum coming out of March and currently in April right now. This gives us comfort that, in 2025, we'll have better phone net adds than in 2024. Because in the back half of the year, we see churn coming back to a BAU posture and continued momentum on gross adds; that combination is what gives us confidence that we'll have a strong year for phone net adds in 2025.",0.8,VZ,2025Q1
