speaker,title,content,sentiment,symbol,quarter
François-Xavier Roger,CFO,"Let me start. Good afternoon, Emmanuel. On the cash flow, so the decrease in Q1 is mostly from a lower gross to net on Lantus. As you know, we are booking lower, but we have to pay cash flow for rebate on a higher base at least in Q1. We will also see some impacts in Q2 and Q3. This has significantly affected our cash flow in Q1, and there will be a bit of it in the next two quarters. Obviously, this will continue for the full year. This is a kind of one-off that will impact our cash flow throughout the full year. I don't want to quantify it because there are other moving parts, but this is a fairly significant one-off impact. On the restructuring costs, it's related to many of the projects we have already announced; part of it is obviously hitting France, as you know, which is in the public domain too. It's not necessarily a cash item at all that will be a significant issue in 2024. It's going to spread over the next two years, partly, but some of it could potentially hit towards the end of 2024 as well.",0.0,SNY,2024Q1
Paul Hudson,CEO,"Thank you. Olivier, any comments on Tzield?",0.0,SNY,2024Q1
Olivier Charmeil,Head of General Medicines,"Regarding Tzield, we see a positive evolution and slightly accelerating growth in terms of screening and infusion rates, Q1 versus Q4, where we have higher infusion rates in Q1. We have also seen more higher infusion in pediatric patients, which is a good signal for us, indicating progress. Infusions have accelerated, driven by enhanced field force execution and better coordination along the patient journey. Payers' coverage is solid and is not a barrier to utilization. We indicated from the start that this would be a slow burn. We’re shaping a market that previously didn’t exist due to a lack of treatment, which will take time. But we believe that it is worth the effort. It’s about creating awareness among patients and families, as well as with HCPs. We’re encouraged by the consensus guidelines being developed and the involvement of regulatory bodies that align medical societies towards guidelines. Overall, it will be a slow burn, but we are confident it will continue to progress. We believe it is worthwhile continuing to invest, reinforced by our communication with KOLs and clinicians who provide us confidence that Tzield, our first and only disease-modifying therapy in type 1 diabetes, is promising.",0.6,SNY,2024Q1
Paul Hudson,CEO,"I could add that we understood full well when we made the transaction. There is a reason why some small companies sell great medicines; it's because they cannot conduct this type of work over several years. The quarterly transitions are less a priority at the moment, but we are focused on screening numbers. We will see significant contributions from this medicine in the coming years, including up to 2026, 2027, 2028. Tzield will be a big deal for the company as we put in hard work. There's no current competition for a decade, and we don't need to rush this. We can work correctly which will set us up in the community for the CD40 ligand. We are excited with how guidelines and other developments are evolving. Next question.",0.2,SNY,2024Q1
Operator,Operator,Yes. Next question from Seamus Fernandez from Guggenheim. Seamus?,0.0,SNY,2024Q1
Seamus Fernandez,Analyst,"Great. Thanks for taking the questions. Just to clarify the tolerability comments around rilzabrutinib. To confirm, it says safety consistent with prior results on the slide. I want to confirm that this is consistent with the lack of an LFT or liver signal, as previously stated, and as well, could you confirm to some degree that the BTK signal and the MS population may actually be population-specific? Additionally, just a quick second question: Paul, how are you thinking about business development in the future? I guess, with the increased investment in R&D and robust pipeline dynamics, I would like to get a sense on areas you're focusing on for building out or whether there's a preference for profitability or later-stage development versus early-stage.",0.0,SNY,2024Q1
Houman Ashrafian,Head of R&D,"Thanks for the question, Seamus. Both points are deeply insightful. The first one is simple to answer: I can confirm that we are pleased with the liver tolerability profile of rilzabrutinib thus far and are confident taking it forward. Regarding MS, your observation is very astute; there may be interactions between the BTKI and the underlying biology in MS, which leads to differential signaling. I think that's a reasonable hypothesis, and we have data supporting it; it reflects clinical experience.",0.4,SNY,2024Q1
Paul Hudson,CEO,"Thank you. On the business development and M&A point, we indicated the coverage of €2 billion to €5 billion range for bolt-ons, which is standard. We committed after Q3 last year that we would maintain R&D spending around €7.7 billion through 2024 and 2025. We don’t want to deviate from that plan; I think that would not be appropriate. We anticipate failures would open up capacity, resulting in potential bandwidth in 2025 and 2026. Most of the bigger studies will graduate as our pipeline expands, allowing us natural room to maneuver; therefore, you might see more energy in bolt-ons in early phases, given that this larger investment comes later, meaning we can absorb without losing commitments. Our balance sheet is good, and we need to leverage that, but we need discipline around our R&D budgets. I think it would be expected to keep guidance, and if opportunities arise, reallocating may be our priority. But demonstrating discipline post Q3 last year must remain our main concern going forward. We believe we can grow EPS and achieve other targets while also maintaining commitment as we prepare for the LOE of Dupixent when it arrives. Discipline will be our standard going forward in the coming years. Next question.",0.2,SNY,2024Q1
Operator,Operator,The next question from Jo Walton from UBS. Jo?,0.0,SNY,2024Q1
Jo Walton,Analyst,Yes. Can you hear me?,0.0,SNY,2024Q1
Paul Hudson,CEO,Yes.,0.0,SNY,2024Q1
Jo Walton,Analyst,"Excellent. Two quick questions then please. On ALTUVIIIO, I wonder if there is any evidence of moderate patients rather than severe patients beginning to use prophylaxis, given that it is now possible to achieve normal factor clotting levels. Secondly, could you give us an idea of what the next countries would be? I understand you have potentially more demand than supply. What’s the order of countries we should be watching as you roll out this year? Finally, is there any read across from the failure in Frexalimab in any of the other indications or should we see that as entirely isolated?",0.2,SNY,2024Q1
Brian Foard,"SVP, U.S. Commercial Operations","I think this question is great; it concerns the transition to many patients. The patient population is identified early in their lives, and they are already on therapies. So from a moderate standpoint, we don’t think about it that way. Instead, we focus on what therapy are you on? What efficacy levels and type of convenience do you seek? That’s why we're so positive about switching. We’re seeing switches across all patient types due to that efficacy, near-normal factor levels through our one-dose therapy. So we expect to see this demographic switch from all types of therapy.",0.7,SNY,2024Q1
Thomas Triomphe,Head of North America,"Regarding the next countries, what I can share is that we want to ensure we have enough supply for the three geographies of significant uptake last year, which are Spain, the U.S., and France. Moving forward, we already initiated the Southern Hemisphere season in Chile and some regions of Australia. For Northern Hemisphere 2024, I expect more European countries to follow suit. However, it's essential to understand that for each new immunization, there are specific national processes to establish recommendations via recommending bodies, which is why I cannot disclose specific country names yet. We must set up our national immunization schedules correctly. Additionally, we just received registration for Beyfortus in Japan in Q1 2024, and you can expect to see sales in Japan and China, particularly in the private sector this year, facilitating larger volumes in upcoming years.",0.6,SNY,2024Q1
Houman Ashrafian,Head of R&D,"Regarding Frexalimab, your query is well placed. We've positioned Frexalimab primarily for MS and type 1 diabetes, confirming its efficacy in these larger indications. We remain confident it can deliver clinical utility, but we have explored adjacent areas where we think there’s a biological rationale for potential impacts. I wouldn’t interpret the recent failure in Sjögren’s as a failure of the Frexalimab broader step. We are still solid in our larger indications.",0.5,SNY,2024Q1
Paul Hudson,CEO,Yes. We believe that developing pathways can lead to significant opportunities with our pipeline. Achieving success requires exploring many of these avenues where potential exists. We expect to see increasing interest in validating multiple pathways. This will help in the journey as we assess and refine as needed. Next question.,0.0,SNY,2024Q1
Operator,Operator,Next question from David Risinger from Leerink. David?,0.0,SNY,2024Q1
David Risinger,Analyst,"Yes, thanks very much and for all the updates today. I have one question that I would appreciate some detail around. So the company has phase II readouts in IandI accelerating in 2025. Could you discuss key candidates that have the most commercial potential?",0.0,SNY,2024Q1
Paul Hudson,CEO,"Okay, David, thank you. I think Houman will start on the key readouts that you’re excited about, specifically focused on I&I in 2025, as you requested.",0.0,SNY,2024Q1
Houman Ashrafian,Head of R&D,"It's tough to choose between our favorite candidates for 2025. Firstly, our notable advancement includes data for amlitelimab in various disorders, especially in alopecia. As mentioned, we hit the type 2 inflammation target, but it's relevant for multiple other mechanisms of action since OX40 is often regarded as a new checkpoint, which is exciting for its potential in alopecia areata and other diverse indications. Another is our RIPK1 inhibitor for UC, presenting an intriguing biological opportunity. Lastly, I'm keen on our oral TNFR1 signaling inhibitor, which can address TNF treatment's classic needs with a lower side effect profile. Lunsekimig, our special asthma molecule, is also important. It combines modular targeting to enhance efficacy while ensuring durability, an element crucial in asthma therapy. I can't forget to mention our RSV products, as we are as excited about vaccines as we are about our pharma products. We find that our pipeline is increasingly pivotal as we look forward to busy years in R&D.",0.8,SNY,2024Q1
Paul Hudson,CEO,"It's a busy time, but our company is designed to handle this, and we prefer to gather readouts. We show optimism, of course, as we anticipate results. Innovation will propel our future. Any next questions?",0.0,SNY,2024Q1
Operator,Operator,Next question from Gary Steventon from Exane.,0.0,SNY,2024Q1
Gary Steventon,Analyst,"Hi, thanks for taking the question. Firstly, regarding the outlook, given the top-line momentum, could you frame the level of flexibility you have in the R&D and launch plan, as well as how likely it is that any outperformance will drop through to earnings? It wasn't that long ago that you outlined acceleration, indicating that you have undertaken near-term investment opportunities already. Secondly, regarding the consumer separation, François, the first earnings call as CFO; can you share your thoughts on what might be on your list if Sanofi were to receive significant cash inflows? Specifically, thoughts on higher-volume M&A, larger buybacks, or choosing to operate with net cash for a while? Thank you.",0.1,SNY,2024Q1
François-Xavier Roger,CFO,"On the R&D flexibility, we would welcome additional resource generation. We need to decide on a case-by-case basis if we have robust investment cases. If good return opportunities arise, we can invest further. However, we shouldn't overlook the importance of letting some of that flow to the bottom line. This means we want to reward our shareholders in fantastic ways, which reiterates our significant rebound in EPS we expect for 2025. As for capital allocation, we have a clear policy. Our first priority is to invest in our business, both organically and inorganically, with bolt-on cases within that €2 billion to €5 billion range. We should view larger opportunities only if they're attractive, and we can't disregard share buybacks either, especially in the consumer health context. We will review our options further into the year to determine how best we proceed, but we recognize the shareholder appetite for access to cash.",0.3,SNY,2024Q1
Paul Hudson,CEO,"Thank you, François. We have time for one more question.",0.0,SNY,2024Q1
Operator,Operator,Yes. The last question will be from Peter Verdult from Citi.,0.0,SNY,2024Q1
Peter Verdult,Analyst,"Thank you. Peter Verdult from Citi. Two questions, Peter. I think everyone on the call realizes from your comments that pipeline perception is the missing puzzle piece to get shares flying again above €100. So, with that in mind, I'd like to ask two follow-up questions for Houman on rilza and tolebrutinib. I understand you can't discuss too much ahead of data presentations, but could you share your assessment of how competitive you believe the rilza data in ITP will be against incumbent molecules like Promacta, especially considering Promacta faces generic risks? Additionally, on tolebrutinib, in light of the late summer phase III readouts, how do you view the relative opportunities across readouts in remitting and progressive MS? KOL feedback suggests waning effect for both EVO and tole over time concerning gadolinium lesion reduction, indicating caution regarding positive results in relapsing/remitting MS. Progressive MS presents the greatest unmet need, but randomized Phase II data remains absent. Is it mainly the brain penetration and NFL data that you find gives you confidence regarding the progressive trials, or would you like to share any additional points?",0.3,SNY,2024Q1
Houman Ashrafian,Head of R&D,"Thanks for these insightful questions. First, I believe that the existing standard care options, including Promacta, are meaningful; they’ve played critical roles in ITP treatment. However, they don't get to the disorder's core, as you mentioned; mechanistically, rilzabrutinib targets B-cell suppression while concurrently addressing Fc-gamma receptor-mediated destruction of the platelets. Hence, just building up platelet counts without also addressing fatigue or the underlying issues is crucial. So this is the potential we see for rilza. It presents a significant advantage over current therapies. Regarding tolebrutinib, I admit I find it frustrating that the focus shifts as development progresses. As for progressive disease, we find that nearly nothing offers substantial value for secondary progressive MS. Today, patients are significantly undertreated or often misclassified to gain therapy. If tolebrutinib proves effective, its risk/reward is already evident. For relapsing disease, some discussions may materialize if we meet the eligibility in the GEMINI studies, which we are well poised to achieve with appropriate evaluation.",0.6,SNY,2024Q1
Brian Foard,"SVP, U.S. Commercial Operations",The value question is about context—there's no more differentiated program in MS than this tolebrutinib initiative. We shall see how the graphs develop down the line while determining appropriate pricing when the time is right.,0.5,SNY,2024Q1
Paul Hudson,CEO,"Thank you, Brian. And with that, we will conclude our call for today. We've had an excellent start in 2024—sales advanced by 7%, and growth was driven by launches including www new indications for Dupixent. The transformation of our operational foundation proceeds as planned. We appreciate your time and questions today. Have a great rest of your day.",0.8,SNY,2024Q1
